126	resto_paris_cheap_british_7stars_2
127	resto_london_cheap_italian_4stars_1
128	resto_london_moderate_french_3stars_2
129	resto_rome_expensive_french_4stars_1
130	resto_rome_moderate_italian_4stars_1
131	rome
132	resto_paris_expensive_spanish_8stars_2
133	resto_paris_cheap_italian_1stars_2
134	resto_paris_moderate_french_3stars_1
135	resto_paris_expensive_french_7stars_2
136	resto_paris_cheap_italian_2stars_2
137	finalise
138	resto_london_cheap_british_4stars_1
139	resto_paris_cheap_indian_3stars_2
140	resto_bombay_cheap_italian_4stars_1
141	resto_paris_cheap_french_4stars_2
142	resto_rome_cheap_spanish_6stars_2
143	resto_bombay_expensive_indian_2stars_1
144	resto_paris_expensive_italian_8stars_1
145	today
146	resto_paris_cheap_indian_7stars_2
147	spanish
148	resto_rome_moderate_indian_1stars_1
149	resto_rome_cheap_indian_7stars_2
150	paris
151	resto_rome_expensive_french_1stars_2
152	resto_paris_moderate_spanish_3stars_2
153	resto_bombay_moderate_spanish_8stars_1
154	resto_rome_expensive_british_2stars_2
155	resto_rome_moderate_italian_5stars_1
156	resto_bombay_moderate_british_3stars_2
157	resto_london_expensive_french_1stars_1
158	resto_rome_cheap_spanish_4stars_2
159	cool:
160	resto_paris_moderate_french_5stars_2
161	resto_bombay_expensive_british_2stars_1
162	resto_bombay_expensive_spanish_5stars_1
163	resto_london_moderate_italian_7stars_2
164	resto_paris_expensive_italian_1stars_2
165	resto_paris_cheap_british_4stars_2
166	resto_paris_moderate_spanish_7stars_2
167	resto_rome_cheap_british_4stars_1
168	resto_rome_moderate_italian_4stars_2
169	resto_madrid_cheap_italian_7stars_2
170	resto_bombay_expensive_british_8stars_2
171	resto_madrid_expensive_indian_4stars_1
172	resto_bombay_moderate_french_5stars_2
173	resto_paris_expensive_french_4stars_1
174	resto_madrid_moderate_british_6stars_2
175	resto_paris_moderate_french_7stars_2
176	resto_rome_expensive_italian_1stars_2
177	resto_madrid_moderate_british_4stars_1
178	resto_bombay_moderate_spanish_1stars_1
179	resto_paris_cheap_british_5stars_2
180	resto_bombay_cheap_indian_8stars_1
181	looks
182	resto_bombay_expensive_british_3stars_1
183	resto_paris_expensive_british_5stars_2
184	resto_bombay_expensive_italian_1stars_2
185	resto_madrid_moderate_french_1stars_2
186	resto_rome_moderate_spanish_2stars_1
187	resto_madrid_cheap_italian_5stars_2
188	resto_paris_cheap_italian_2stars_1
189	resto_bombay_expensive_spanish_1stars_1
190	resto_paris_moderate_british_8stars_1
191	<SILENCE>
192	resto_bombay_cheap_spanish_7stars_2
193	resto_bombay_expensive_british_5stars_2
194	resto_london_expensive_spanish_1stars_1
195	resto_bombay_cheap_french_4stars_1
196	resto_london_moderate_british_2stars_2
197	resto_paris_moderate_french_8stars_1
198	it's
199	resto_bombay_cheap_french_3stars_2
200	resto_madrid_moderate_indian_7stars_2
201	better
202	resto_rome_cheap_indian_6stars_1
203	table
204	resto_rome_moderate_indian_4stars_1
205	resto_london_cheap_french_2stars_2
206	resto_paris_expensive_british_3stars_2
207	resto_london_cheap_spanish_7stars_1
208	resto_rome_expensive_indian_1stars_2
209	resto_rome_expensive_indian_8stars_1
210	resto_london_moderate_indian_2stars_1
211	resto_rome_expensive_british_8stars_2
212	resto_paris_expensive_french_2stars_1
213	resto_bombay_cheap_italian_1stars_2
214	resto_rome_moderate_italian_2stars_2
215	resto_madrid_cheap_indian_6stars_2
216	resto_paris_moderate_italian_2stars_2
217	range
218	resto_rome_moderate_spanish_8stars_2
219	resto_rome_moderate_indian_7stars_1
220	resto_paris_moderate_british_1stars_1
221	indian
222	resto_paris_moderate_spanish_8stars_1
223	this
224	perfect
225	book
226	option
227	resto_bombay_cheap_spanish_7stars_1
228	resto_bombay_cheap_italian_8stars_2
229	guests
230	that
231	be
232	resto_rome_moderate_british_4stars_1
233	resto_paris_moderate_british_7stars_2
234	resto_rome_cheap_british_5stars_1
235	does
236	resto_rome_cheap_spanish_8stars_2
237	resto_bombay_expensive_spanish_5stars_2
238	resto_london_cheap_italian_1stars_2
239	resto_paris_expensive_french_5stars_1
240	expensive
241	resto_london_cheap_italian_6stars_2
242	resto_bombay_cheap_spanish_6stars_1
243	resto_london_moderate_indian_2stars_2
244	resto_london_expensive_french_6stars_1
245	resto_paris_cheap_french_4stars_1
246	italian
247	resto_rome_moderate_indian_5stars_1
248	resto_bombay_cheap_spanish_8stars_2
249	excellent
250	resto_bombay_cheap_indian_2stars_1
251	resto_paris_moderate_indian_1stars_1
252	resto_london_expensive_french_5stars_2
253	resto_rome_cheap_italian_3stars_2
254	resto_paris_moderate_spanish_6stars_1
255	resto_bombay_expensive_spanish_8stars_1
256	resto_madrid_cheap_british_4stars_1
257	could
258	resto_bombay_moderate_indian_3stars_2
259	resto_bombay_cheap_italian_4stars_2
260	preference
261	resto_london_expensive_spanish_6stars_1
262	a
263	resto_rome_moderate_spanish_5stars_2
264	resto_paris_cheap_british_8stars_1
265	resto_paris_cheap_spanish_6stars_1
266	have
267	resto_paris_moderate_french_6stars_2
268	resto_paris_moderate_french_5stars_1
269	cuisine
270	resto_london_cheap_british_1stars_1
271	resto_london_moderate_british_4stars_2
272	resto_rome_expensive_italian_4stars_2
273	up
274	resto_madrid_cheap_indian_5stars_2
275	resto_rome_expensive_indian_6stars_2
276	resto_london_cheap_british_4stars_2
277	shortly
278	resto_paris_expensive_british_5stars_1
279	resto_paris_cheap_french_6stars_1
280	option:
281	how
282	resto_paris_moderate_british_6stars_2
283	resto_madrid_expensive_british_8stars_2
284	greetings
285	resto_paris_expensive_indian_2stars_2
286	resto_london_expensive_italian_7stars_2
287	resto_london_moderate_french_3stars_1
288	resto_paris_cheap_spanish_7stars_1
289	resto_london_cheap_french_4stars_1
290	resto_madrid_cheap_italian_3stars_1
291	resto_paris_expensive_british_4stars_1
292	resto_bombay_moderate_spanish_6stars_1
293	resto_rome_cheap_spanish_3stars_2
294	on
295	resto_london_expensive_french_1stars_2
296	resto_paris_expensive_british_3stars_1
297	resto_paris_moderate_british_6stars_1
298	resto_rome_moderate_british_4stars_2
299	resto_paris_cheap_spanish_4stars_1
300	resto_london_expensive_italian_3stars_2
301	resto_bombay_cheap_spanish_6stars_2
302	tell
303	resto_madrid_moderate_french_6stars_1
304	resto_rome_cheap_italian_3stars_1
305	some
306	resto_london_moderate_indian_5stars_2
307	not
308	resto_madrid_moderate_indian_5stars_1
309	resto_rome_moderate_italian_2stars_1
310	resto_rome_cheap_italian_6stars_2
311	resto_madrid_cheap_indian_6stars_1
312	resto_paris_cheap_indian_7stars_1
313	one:
314	resto_london_expensive_spanish_4stars_1
315	resto_london_cheap_british_6stars_1
316	resto_madrid_cheap_spanish_6stars_1
317	make
318	resto_madrid_moderate_british_1stars_1
319	resto_bombay_expensive_spanish_1stars_2
320	resto_paris_moderate_spanish_5stars_1
321	resto_madrid_cheap_italian_6stars_1
322	resto_paris_expensive_british_2stars_2
323	resto_madrid_cheap_italian_8stars_2
324	four
325	resto_rome_cheap_british_4stars_2
326	resto_rome_cheap_french_4stars_2
327	resto_paris_moderate_british_8stars_2
328	resto_london_expensive_spanish_6stars_2
329	resto_paris_expensive_italian_4stars_1
330	resto_bombay_moderate_french_1stars_1
331	resto_madrid_moderate_british_2stars_2
332	resto_rome_expensive_spanish_7stars_2
333	resto_madrid_cheap_french_7stars_1
334	resto_paris_moderate_british_3stars_1
335	resto_london_expensive_british_2stars_1
336	resto_london_moderate_indian_3stars_2
337	resto_paris_expensive_italian_5stars_2
338	resto_london_expensive_italian_3stars_1
339	resto_paris_moderate_spanish_4stars_1
340	resto_paris_moderate_british_2stars_1
341	resto_bombay_cheap_french_4stars_2
342	resto_madrid_expensive_british_1stars_2
343	resto_madrid_cheap_british_2stars_2
344	resto_paris_moderate_french_7stars_1
345	cheap
346	resto_london_moderate_indian_3stars_1
347	resto_bombay_moderate_italian_4stars_1
348	resto_paris_cheap_spanish_6stars_2
349	resto_london_expensive_british_3stars_2
350	resto_madrid_cheap_italian_8stars_1
351	resto_paris_moderate_french_3stars_2
352	resto_paris_expensive_spanish_4stars_2
353	resto_london_expensive_italian_6stars_2
354	resto_london_moderate_french_8stars_1
355	resto_london_expensive_french_3stars_2
356	resto_bombay_cheap_indian_3stars_2
357	madam
358	resto_bombay_moderate_french_6stars_2
359	resto_paris_cheap_french_3stars_2
360	resto_paris_cheap_french_3stars_1
361	resto_rome_moderate_italian_3stars_1
362	many
363	resto_madrid_moderate_french_3stars_1
364	resto_paris_moderate_italian_6stars_2
365	resto_rome_moderate_spanish_3stars_2
366	resto_madrid_cheap_british_8stars_2
367	resto_paris_expensive_french_2stars_2
368	resto_london_cheap_italian_8stars_1
369	resto_london_moderate_british_1stars_2
370	resto_madrid_cheap_british_6stars_1
371	resto_madrid_expensive_spanish_6stars_2
372	resto_london_expensive_spanish_8stars_1
373	party
374	resto_bombay_moderate_indian_1stars_1
375	located
376	resto_bombay_cheap_french_8stars_1
377	resto_london_cheap_british_3stars_1
378	resto_paris_cheap_british_2stars_2
379	resto_rome_moderate_indian_1stars_2
380	resto_bombay_moderate_spanish_6stars_2
381	french
382	resto_rome_cheap_british_5stars_2
383	resto_rome_expensive_spanish_2stars_1
384	resto_london_expensive_spanish_3stars_2
385	resto_madrid_moderate_french_3stars_2
386	resto_rome_expensive_french_1stars_1
387	resto_rome_moderate_british_8stars_1
388	resto_paris_expensive_indian_7stars_1
389	resto_rome_expensive_spanish_2stars_2
390	resto_london_moderate_indian_1stars_1
391	resto_rome_moderate_italian_8stars_2
392	resto_rome_cheap_british_7stars_1
393	resto_paris_expensive_indian_7stars_2
394	resto_madrid_expensive_spanish_6stars_1
395	resto_rome_moderate_spanish_7stars_1
396	telling
397	resto_rome_expensive_italian_4stars_1
398	at
399	resto_paris_expensive_spanish_6stars_2
400	resto_rome_moderate_french_6stars_2
401	resto_bombay_moderate_italian_5stars_2
402	resto_paris_cheap_italian_6stars_1
403	resto_madrid_expensive_british_1stars_1
404	two
405	resto_bombay_moderate_french_4stars_2
406	give
407	resto_london_moderate_italian_4stars_1
408	back
409	resto_rome_moderate_italian_7stars_2
410	dude
411	don't
412	resto_madrid_moderate_indian_2stars_1
413	which
414	resto_madrid_expensive_spanish_5stars_1
415	suggest
416	shall
417	resto_paris_expensive_italian_2stars_2
418	resto_bombay_moderate_spanish_1stars_2
419	its
420	resto_bombay_expensive_spanish_2stars_2
421	resto_madrid_cheap_british_1stars_2
422	resto_london_expensive_indian_1stars_2
423	resto_london_moderate_british_3stars_1
424	resto_paris_expensive_spanish_3stars_1
425	resto_madrid_expensive_indian_7stars_2
426	madrid
427	resto_london_moderate_british_5stars_1
428	resto_madrid_cheap_british_1stars_1
429	resto_rome_cheap_french_3stars_1
430	resto_madrid_expensive_italian_7stars_1
431	resto_london_moderate_british_1stars_1
432	resto_paris_expensive_italian_8stars_2
433	resto_bombay_moderate_british_2stars_2
434	resto_paris_expensive_spanish_4stars_1
435	resto_london_expensive_british_8stars_1
436	resto_madrid_expensive_indian_5stars_2
437	right
438	resto_bombay_cheap_italian_3stars_1
439	resto_paris_cheap_french_7stars_2
440	resto_bombay_cheap_indian_5stars_2
441	resto_paris_moderate_spanish_1stars_1
442	resto_bombay_moderate_spanish_8stars_2
443	resto_bombay_moderate_italian_7stars_2
444	resto_madrid_expensive_indian_5stars_1
445	resto_rome_cheap_spanish_4stars_1
446	resto_bombay_moderate_indian_2stars_1
447	like
448	what
449	resto_madrid_expensive_french_7stars_2
450	resto_madrid_cheap_spanish_8stars_1
451	resto_rome_cheap_french_6stars_2
452	resto_bombay_expensive_indian_5stars_2
453	now
454	resto_madrid_cheap_italian_4stars_1
455	resto_madrid_expensive_british_8stars_1
456	resto_rome_cheap_french_6stars_1
457	resto_london_moderate_british_8stars_2
458	resto_london_expensive_spanish_5stars_2
459	you
460	resto_bombay_cheap_indian_8stars_2
461	resto_london_moderate_spanish_6stars_1
462	resto_madrid_moderate_french_7stars_2
463	resto_madrid_moderate_british_5stars_2
464	resto_paris_expensive_french_7stars_1
465	one
466	assist
467	resto_paris_cheap_spanish_8stars_2
468	resto_bombay_cheap_indian_7stars_2
469	resto_london_cheap_italian_2stars_1
470	resto_madrid_moderate_french_4stars_1
471	resto_bombay_expensive_indian_1stars_2
472	resto_london_cheap_italian_5stars_1
473	resto_london_moderate_indian_8stars_2
474	where
475	resto_rome_moderate_spanish_4stars_1
476	resto_rome_cheap_british_7stars_2
477	resto_madrid_moderate_italian_6stars_2
478	restaurant
479	resto_london_moderate_italian_4stars_2
480	resto_paris_moderate_italian_6stars_1
481	resto_madrid_expensive_italian_2stars_1
482	resto_madrid_moderate_british_1stars_2
483	resto_madrid_expensive_french_7stars_1
484	resto_madrid_cheap_italian_2stars_2
485	resto_paris_moderate_italian_2stars_1
486	resto_madrid_cheap_french_8stars_2
487	resto_bombay_moderate_french_8stars_2
488	resto_madrid_moderate_indian_7stars_1
489	resto_bombay_moderate_british_5stars_1
490	resto_rome_cheap_italian_4stars_2
491	resto_paris_cheap_spanish_7stars_2
492	resto_bombay_cheap_indian_2stars_2
493	resto_paris_expensive_indian_3stars_2
494	resto_madrid_cheap_french_8stars_1
495	resto_london_expensive_italian_6stars_1
496	resto_london_moderate_british_8stars_1
497	going
498	resto_madrid_expensive_italian_4stars_1
499	resto_bombay_moderate_french_6stars_1
500	resto_madrid_cheap_italian_4stars_2
501	resto_madrid_moderate_british_2stars_1
502	resto_london_expensive_british_7stars_1
503	prefered
504	resto_rome_expensive_indian_2stars_2
505	resto_london_expensive_indian_1stars_1
506	resto_bombay_moderate_indian_1stars_2
507	resto_bombay_expensive_italian_2stars_2
508	resto_london_expensive_italian_7stars_1
509	resto_bombay_moderate_italian_6stars_1
510	resto_paris_expensive_british_4stars_2
511	let
512	resto_london_expensive_french_6stars_2
513	of
514	resto_rome_moderate_french_2stars_1
515	resto_madrid_expensive_indian_1stars_1
516	resto_paris_moderate_indian_8stars_1
517	resto_paris_expensive_british_2stars_1
518	it
519	resto_bombay_cheap_french_2stars_2
520	resto_bombay_cheap_indian_4stars_1
521	resto_london_cheap_french_2stars_1
522	resto_rome_cheap_spanish_6stars_1
523	resto_paris_cheap_spanish_1stars_2
524	resto_rome_moderate_spanish_6stars_2
525	resto_paris_cheap_spanish_1stars_1
526	resto_rome_moderate_indian_6stars_2
527	resto_paris_cheap_french_6stars_2
528	good
529	resto_rome_moderate_italian_5stars_2
530	resto_madrid_expensive_french_1stars_2
531	resto_rome_cheap_spanish_8stars_1
532	resto_paris_cheap_spanish_2stars_2
533	can
534	resto_bombay_expensive_indian_4stars_1
535	resto_paris_expensive_italian_5stars_1
536	resto_bombay_expensive_italian_4stars_2
537	think
538	resto_london_cheap_spanish_8stars_2
539	resto_paris_expensive_spanish_7stars_2
540	resto_madrid_cheap_british_2stars_1
541	resto_london_expensive_indian_6stars_1
542	resto_bombay_moderate_italian_5stars_1
543	resto_paris_expensive_indian_2stars_1
544	resto_london_moderate_indian_5stars_1
545	moment
546	resto_rome_moderate_spanish_4stars_2
547	please
548	resto_madrid_cheap_british_8stars_1
549	resto_paris_expensive_italian_7stars_2
550	resto_madrid_cheap_spanish_8stars_2
551	resto_paris_expensive_indian_1stars_2
552	resto_madrid_moderate_french_8stars_1
553	resto_madrid_cheap_french_5stars_1
554	resto_rome_expensive_italian_3stars_1
555	sure
556	resto_paris_cheap_italian_6stars_2
557	may
558	resto_paris_moderate_indian_1stars_2
559	resto_bombay_moderate_italian_4stars_2
560	resto_london_moderate_british_3stars_2
561	will
562	resto_rome_moderate_spanish_7stars_2
563	resto_paris_cheap_spanish_4stars_2
564	resto_london_moderate_french_8stars_2
565	resto_madrid_cheap_british_3stars_1
566	finding
567	resto_rome_expensive_french_4stars_2
568	resto_bombay_cheap_spanish_1stars_2
569	resto_bombay_cheap_french_7stars_1
570	resto_paris_expensive_italian_1stars_1
571	resto_bombay_expensive_british_5stars_1
572	resto_rome_cheap_indian_5stars_2
573	resto_rome_moderate_italian_8stars_1
574	resto_rome_expensive_british_2stars_1
575	resto_rome_expensive_indian_8stars_2
576	resto_bombay_moderate_french_4stars_1
577	resto_madrid_cheap_indian_1stars_1
578	resto_bombay_cheap_spanish_8stars_1
579	resto_bombay_moderate_italian_7stars_1
580	resto_madrid_cheap_british_6stars_2
581	resto_madrid_cheap_indian_5stars_1
582	resto_bombay_cheap_italian_3stars_2
583	resto_london_moderate_spanish_8stars_2
584	resto_madrid_cheap_spanish_1stars_2
585	resto_rome_moderate_indian_5stars_2
586	resto_rome_expensive_british_5stars_2
587	resto_rome_moderate_french_3stars_2
588	hi
589	resto_london_expensive_british_1stars_2
590	resto_bombay_cheap_indian_5stars_1
591	resto_bombay_cheap_italian_2stars_2
592	resto_bombay_expensive_spanish_2stars_1
593	resto_bombay_expensive_indian_4stars_2
594	resto_bombay_cheap_spanish_1stars_1
595	resto_madrid_cheap_spanish_1stars_1
596	resto_paris_expensive_french_1stars_1
597	something
598	resto_london_moderate_spanish_3stars_1
599	resto_rome_moderate_spanish_5stars_1
600	resto_rome_moderate_spanish_8stars_1
601	resto_madrid_cheap_british_7stars_1
602	resto_madrid_cheap_italian_5stars_1
603	cool
604	resto_london_expensive_french_5stars_1
605	resto_london_expensive_spanish_1stars_2
606	resto_london_moderate_french_2stars_1
607	resto_madrid_expensive_indian_4stars_2
608	resto_madrid_cheap_spanish_6stars_2
609	resto_bombay_cheap_french_7stars_2
610	resto_bombay_expensive_indian_1stars_1
611	resto_london_moderate_spanish_6stars_2
612	about
613	resto_london_moderate_italian_7stars_1
614	resto_bombay_moderate_british_3stars_1
615	resto_paris_expensive_indian_1stars_1
616	resto_rome_cheap_french_3stars_2
617	resto_rome_cheap_italian_4stars_1
618	help
619	resto_madrid_expensive_french_3stars_1
620	resto_paris_expensive_italian_2stars_1
621	resto_bombay_moderate_italian_6stars_2
622	resto_bombay_expensive_italian_2stars_1
623	resto_paris_cheap_british_6stars_2
624	resto_london_moderate_indian_4stars_1
625	resto_paris_moderate_italian_5stars_1
626	your
627	resto_paris_expensive_spanish_1stars_2
628	resto_bombay_cheap_spanish_5stars_1
629	resto_paris_moderate_british_7stars_1
630	resto_london_moderate_italian_3stars_1
631	sir
632	looking
633	moderate
634	resto_rome_moderate_spanish_2stars_2
635	resto_madrid_cheap_british_4stars_2
636	resto_paris_cheap_french_8stars_1
637	type
638	resto_bombay_moderate_british_8stars_2
639	resto_madrid_cheap_british_7stars_2
640	resto_london_cheap_british_5stars_1
641	resto_madrid_moderate_french_4stars_2
642	resto_madrid_expensive_french_1stars_1
643	resto_paris_moderate_british_1stars_2
644	resto_madrid_moderate_british_4stars_2
645	girl
646	resto_bombay_moderate_french_3stars_2
647	resto_paris_expensive_spanish_8stars_1
648	resto_london_expensive_spanish_4stars_2
649	resto_london_cheap_spanish_4stars_1
650	resto_paris_moderate_spanish_8stars_2
651	resto_madrid_expensive_spanish_1stars_2
652	london
653	resto_london_expensive_british_3stars_1
654	resto_london_expensive_indian_2stars_1
655	resto_rome_moderate_french_2stars_2
656	consider
657	resto_rome_moderate_french_6stars_1
658	thank
659	resto_london_moderate_british_5stars_2
660	resto_paris_cheap_british_5stars_1
661	resto_london_cheap_french_7stars_1
662	resto_london_cheap_british_2stars_1
663	resto_madrid_expensive_indian_1stars_2
664	resto_rome_cheap_spanish_3stars_1
665	resto_london_expensive_british_2stars_2
666	resto_rome_cheap_french_4stars_1
667	resto_bombay_moderate_french_1stars_2
668	resto_paris_expensive_italian_6stars_2
669	resto_paris_moderate_spanish_7stars_1
670	resto_rome_moderate_british_2stars_1
671	resto_bombay_cheap_french_2stars_1
672	resto_london_moderate_spanish_3stars_2
673	resto_madrid_moderate_italian_7stars_2
674	else
675	resto_paris_moderate_indian_5stars_1
676	resto_bombay_moderate_british_6stars_2
677	resto_rome_expensive_british_8stars_1
678	resto_london_expensive_spanish_8stars_2
679	resto_madrid_moderate_british_7stars_2
680	resto_rome_expensive_british_5stars_1
681	resto_bombay_cheap_french_1stars_1
682	resto_bombay_cheap_spanish_5stars_2
683	resto_paris_cheap_indian_6stars_2
684	resto_paris_moderate_spanish_4stars_2
685	resto_paris_moderate_spanish_3stars_1
686	resto_madrid_cheap_italian_7stars_1
687	resto_bombay_expensive_british_2stars_2
688	resto_madrid_moderate_indian_5stars_2
689	resto_paris_expensive_french_5stars_2
690	resto_paris_expensive_spanish_1stars_1
691	resto_rome_moderate_indian_3stars_1
692	resto_paris_moderate_french_8stars_2
693	resto_london_cheap_italian_1stars_1
694	resto_bombay_moderate_british_6stars_1
695	resto_rome_expensive_italian_1stars_1
696	yes
697	resto_rome_expensive_italian_3stars_2
698	resto_bombay_expensive_indian_2stars_2
699	resto_bombay_expensive_indian_5stars_1
700	resto_madrid_moderate_french_6stars_2
701	resto_madrid_expensive_british_6stars_2
702	find
703	resto_paris_moderate_spanish_6stars_2
704	resto_paris_expensive_italian_6stars_1
705	resto_madrid_expensive_spanish_1stars_1
706	resto_paris_expensive_indian_4stars_2
707	resto_london_expensive_british_8stars_2
708	resto_rome_moderate_indian_6stars_1
709	resto_madrid_moderate_italian_6stars_1
710	hello
711	resto_paris_cheap_british_6stars_1
712	resto_bombay_cheap_italian_1stars_1
713	know
714	request
715	resto_madrid_expensive_italian_7stars_2
716	resto_madrid_cheap_british_3stars_2
717	resto_paris_moderate_french_2stars_1
718	resto_london_cheap_italian_5stars_2
719	resto_rome_cheap_italian_5stars_1
720	resto_madrid_cheap_french_5stars_2
721	resto_madrid_moderate_french_7stars_1
722	no
723	resto_rome_moderate_indian_4stars_2
724	i'll
725	we
726	resto_bombay_cheap_french_3stars_1
727	resto_rome_moderate_spanish_6stars_1
728	resto_paris_expensive_french_8stars_2
729	resto_madrid_expensive_indian_7stars_1
730	resto_bombay_expensive_italian_1stars_1
731	resto_london_expensive_british_1stars_1
732	resto_london_moderate_british_2stars_1
733	resto_paris_cheap_indian_3stars_1
734	resto_rome_cheap_italian_6stars_1
735	british
736	resto_paris_moderate_indian_5stars_2
737	resto_bombay_moderate_indian_3stars_1
738	resto_london_cheap_spanish_4stars_2
739	resto_rome_moderate_british_2stars_2
740	to
741	resto_bombay_moderate_italian_2stars_2
742	resto_bombay_moderate_british_5stars_2
743	resto_rome_cheap_british_1stars_1
744	resto_london_cheap_british_2stars_2
745	resto_bombay_moderate_french_7stars_1
746	resto_rome_expensive_indian_2stars_1
747	food
748	resto_rome_cheap_indian_6stars_2
749	resto_madrid_moderate_british_5stars_1
750	resto_bombay_cheap_italian_8stars_1
751	resto_london_moderate_french_2stars_2
752	resto_paris_moderate_french_6stars_1
753	resto_rome_expensive_french_8stars_2
754	resto_bombay_expensive_british_3stars_2
755	love
756	resto_paris_moderate_spanish_1stars_2
757	resto_madrid_moderate_italian_4stars_2
758	resto_bombay_moderate_italian_2stars_1
759	eat
760	resto_madrid_moderate_indian_2stars_2
761	resto_bombay_moderate_french_3stars_1
762	bombay
763	resto_rome_moderate_french_7stars_1
764	resto_paris_cheap_spanish_2stars_1
765	resto_madrid_moderate_french_2stars_2
766	resto_paris_cheap_british_8stars_2
767	resto_paris_cheap_french_7stars_1
768	start
769	resto_london_moderate_italian_3stars_2
770	resto_rome_moderate_indian_2stars_2
771	resto_madrid_expensive_french_3stars_2
772	are
773	resto_madrid_moderate_british_7stars_1
774	resto_paris_expensive_spanish_5stars_1
775	mind
776	resto_madrid_cheap_french_7stars_2
777	do
778	resto_madrid_moderate_british_6stars_1
779	resto_paris_expensive_spanish_3stars_2
780	resto_bombay_moderate_indian_2stars_2
781	resto_rome_expensive_spanish_6stars_1
782	resto_london_expensive_spanish_3stars_1
